"sampleNo","DateTime","pressure_kPa","temp","water_level","transect","plot","tidal"
2403,2023-05-16 10:45:00,105.162,22.142,-1.339,"Young","1","supratidal"
2405,2023-05-16 11:00:00,105.143,22.142,-1.34,"Young","1","supratidal"
2406,2023-05-16 11:15:00,105.114,22.142,-1.344,"Young","1","supratidal"
2407,2023-05-16 11:30:00,105.114,22.142,-1.345,"Young","1","supratidal"
2408,2023-05-16 11:45:00,105.085,22.142,-1.349,"Young","1","supratidal"
2410,2023-05-16 12:00:00,105.046,22.142,-1.354,"Young","1","supratidal"
2411,2023-05-16 12:15:00,105.018,22.142,-1.358,"Young","1","supratidal"
2412,2023-05-16 12:30:00,104.998,22.142,-1.36,"Young","1","supratidal"
2413,2023-05-16 12:45:00,104.95,22.142,-1.365,"Young","1","supratidal"
2415,2023-05-16 13:00:00,104.95,22.142,-1.366,"Young","1","supratidal"
2416,2023-05-16 13:15:00,104.931,22.142,-1.367,"Young","1","supratidal"
2417,2023-05-16 13:30:00,104.921,22.142,-1.368,"Young","1","supratidal"
2418,2023-05-16 13:45:00,104.911,22.142,-1.368,"Young","1","supratidal"
2420,2023-05-16 14:00:00,104.899,22.046,-1.369,"Young","1","supratidal"
2421,2023-05-16 14:15:00,104.88,22.046,-1.371,"Young","1","supratidal"
2422,2023-05-16 14:30:00,104.88,22.046,-1.372,"Young","1","supratidal"
2423,2023-05-16 14:45:00,104.87,22.046,-1.373,"Young","1","supratidal"
2425,2023-05-16 15:00:00,104.899,22.046,-1.37,"Young","1","supratidal"
2426,2023-05-16 15:15:00,104.909,22.046,-1.369,"Young","1","supratidal"
2427,2023-05-16 15:30:00,104.928,22.046,-1.367,"Young","1","supratidal"
2428,2023-05-16 15:45:00,104.938,22.046,-1.366,"Young","1","supratidal"
2430,2023-05-16 16:00:00,104.938,22.046,-1.366,"Young","1","supratidal"
2431,2023-05-16 16:15:00,104.918,22.046,-1.367,"Young","1","supratidal"
2432,2023-05-16 16:30:00,104.928,22.046,-1.364,"Young","1","supratidal"
2433,2023-05-16 16:45:00,104.899,22.046,-1.366,"Young","1","supratidal"
2435,2023-05-16 17:00:00,104.88,22.046,-1.367,"Young","1","supratidal"
2436,2023-05-16 17:15:00,104.861,22.046,-1.367,"Young","1","supratidal"
2437,2023-05-16 17:30:00,104.822,22.046,-1.37,"Young","1","supratidal"
2438,2023-05-16 17:45:00,104.803,22.046,-1.371,"Young","1","supratidal"
2440,2023-05-16 18:00:00,104.793,22.046,-1.371,"Young","1","supratidal"
2441,2023-05-16 18:15:00,104.774,22.046,-1.371,"Young","1","supratidal"
2442,2023-05-16 18:30:00,104.755,22.046,-1.371,"Young","1","supratidal"
2443,2023-05-16 18:45:00,104.716,22.046,-1.374,"Young","1","supratidal"
2445,2023-05-16 19:00:00,104.699,22.142,-1.374,"Young","1","supratidal"
2446,2023-05-16 19:15:00,104.661,22.142,-1.376,"Young","1","supratidal"
2447,2023-05-16 19:30:00,104.622,22.142,-1.377,"Young","1","supratidal"
2448,2023-05-16 19:45:00,104.603,22.142,-1.377,"Young","1","supratidal"
2450,2023-05-16 20:00:00,104.574,22.142,-1.377,"Young","1","supratidal"
2451,2023-05-16 20:15:00,104.545,22.142,-1.377,"Young","1","supratidal"
2452,2023-05-16 20:30:00,104.545,22.142,-1.374,"Young","1","supratidal"
2453,2023-05-16 20:45:00,104.506,22.142,-1.374,"Young","1","supratidal"
2455,2023-05-16 21:00:00,104.516,22.142,-1.37,"Young","1","supratidal"
2456,2023-05-16 21:15:00,104.506,22.142,-1.369,"Young","1","supratidal"
2457,2023-05-16 21:30:00,104.497,22.142,-1.368,"Young","1","supratidal"
2458,2023-05-16 21:45:00,104.516,22.142,-1.364,"Young","1","supratidal"
2460,2023-05-16 22:00:00,104.497,22.142,-1.364,"Young","1","supratidal"
2461,2023-05-16 22:15:00,104.487,22.142,-1.364,"Young","1","supratidal"
2462,2023-05-16 22:30:00,104.497,22.142,-1.363,"Young","1","supratidal"
2463,2023-05-16 22:45:00,104.487,22.142,-1.363,"Young","1","supratidal"
2465,2023-05-16 23:00:00,104.458,22.142,-1.365,"Young","1","supratidal"
2466,2023-05-16 23:15:00,104.449,22.142,-1.365,"Young","1","supratidal"
2467,2023-05-16 23:30:00,104.429,22.142,-1.366,"Young","1","supratidal"
2468,2023-05-16 23:45:00,104.391,22.142,-1.369,"Young","1","supratidal"
2470,2023-05-17,104.362,22.142,-1.371,"Young","1","supratidal"
2471,2023-05-17 00:15:00,104.342,22.142,-1.374,"Young","1","supratidal"
2472,2023-05-17 00:30:00,104.333,22.142,-1.376,"Young","1","supratidal"
2473,2023-05-17 00:45:00,104.304,22.142,-1.38,"Young","1","supratidal"
2475,2023-05-17 01:00:00,104.268,22.238,-1.385,"Young","1","supratidal"
2476,2023-05-17 01:15:00,104.258,22.238,-1.387,"Young","1","supratidal"
2477,2023-05-17 01:30:00,104.239,22.238,-1.39,"Young","1","supratidal"
2478,2023-05-17 01:45:00,104.22,22.238,-1.393,"Young","1","supratidal"
2480,2023-05-17 02:00:00,104.2,22.238,-1.397,"Young","1","supratidal"
2481,2023-05-17 02:15:00,104.2,22.238,-1.398,"Young","1","supratidal"
2482,2023-05-17 02:30:00,104.2,22.238,-1.399,"Young","1","supratidal"
2483,2023-05-17 02:45:00,104.2,22.238,-1.4,"Young","1","supratidal"
2485,2023-05-17 03:00:00,104.236,22.142,-1.397,"Young","1","supratidal"
2486,2023-05-17 03:15:00,104.275,22.142,-1.392,"Young","1","supratidal"
2487,2023-05-17 03:30:00,104.323,22.142,-1.386,"Young","1","supratidal"
2488,2023-05-17 03:45:00,104.391,22.142,-1.379,"Young","1","supratidal"
2490,2023-05-17 04:00:00,104.477,22.142,-1.369,"Young","1","supratidal"
2491,2023-05-17 04:15:00,104.542,22.046,-1.362,"Young","1","supratidal"
2492,2023-05-17 04:30:00,104.648,22.046,-1.35,"Young","1","supratidal"
2493,2023-05-17 04:45:00,104.726,22.046,-1.341,"Young","1","supratidal"
2495,2023-05-17 05:00:00,104.803,22.046,-1.332,"Young","1","supratidal"
2496,2023-05-17 05:15:00,104.918,22.046,-1.32,"Young","1","supratidal"
2497,2023-05-17 05:30:00,105.025,22.046,-1.308,"Young","1","supratidal"
2498,2023-05-17 05:45:00,105.111,22.046,-1.299,"Young","1","supratidal"
2500,2023-05-17 06:00:00,105.179,22.046,-1.291,"Young","1","supratidal"
2501,2023-05-17 06:15:00,105.22,22.142,-1.286,"Young","1","supratidal"
2502,2023-05-17 06:30:00,105.307,22.142,-1.276,"Young","1","supratidal"
2503,2023-05-17 06:45:00,105.365,22.142,-1.269,"Young","1","supratidal"
2505,2023-05-17 07:00:00,105.403,22.142,-1.264,"Young","1","supratidal"
2506,2023-05-17 07:15:00,105.442,22.142,-1.259,"Young","1","supratidal"
2507,2023-05-17 07:30:00,105.483,22.238,-1.253,"Young","1","supratidal"
2508,2023-05-17 07:45:00,105.57,22.238,-1.243,"Young","1","supratidal"
2510,2023-05-17 08:00:00,105.618,22.238,-1.236,"Young","1","supratidal"
2511,2023-05-17 08:15:00,105.58,22.238,-1.24,"Young","1","supratidal"
2512,2023-05-17 08:30:00,105.445,22.238,-1.253,"Young","1","supratidal"
2513,2023-05-17 08:45:00,105.389,22.333,-1.259,"Young","1","supratidal"
2515,2023-05-17 09:00:00,105.36,22.333,-1.262,"Young","1","supratidal"
2516,2023-05-17 09:15:00,105.302,22.333,-1.268,"Young","1","supratidal"
2517,2023-05-17 09:30:00,105.264,22.333,-1.272,"Young","1","supratidal"
2518,2023-05-17 09:45:00,105.042,22.333,-1.295,"Young","1","supratidal"
2520,2023-05-17 10:00:00,105.061,22.333,-1.293,"Young","1","supratidal"
2521,2023-05-17 10:15:00,104.965,22.333,-1.304,"Young","1","supratidal"
2522,2023-05-17 10:30:00,105.003,22.333,-1.301,"Young","1","supratidal"
2523,2023-05-17 10:45:00,105.023,22.333,-1.299,"Young","1","supratidal"
2525,2023-05-17 11:00:00,105.235,22.333,-1.279,"Young","1","supratidal"
2526,2023-05-17 11:15:00,104.685,22.333,-1.339,"Young","1","supratidal"
2527,2023-05-17 11:30:00,104.54,22.333,-1.357,"Young","1","supratidal"
2528,2023-05-17 11:45:00,104.724,22.333,-1.342,"Young","1","supratidal"
2530,2023-05-17 12:00:00,104.666,22.333,-1.351,"Young","1","supratidal"
2531,2023-05-17 12:15:00,105.322,22.333,-1.283,"Young","1","supratidal"
2532,2023-05-17 12:30:00,104.62,22.429,-1.354,"Young","1","supratidal"
2533,2023-05-17 12:45:00,104.521,22.333,-1.363,"Young","1","supratidal"
2535,2023-05-17 13:00:00,104.492,22.333,-1.365,"Young","1","supratidal"
2536,2023-05-17 13:15:00,104.386,22.333,-1.376,"Young","1","supratidal"
2537,2023-05-17 13:30:00,104.569,22.333,-1.358,"Young","1","supratidal"
2538,2023-05-17 13:45:00,104.695,22.333,-1.346,"Young","1","supratidal"
2540,2023-05-17 14:00:00,104.531,22.333,-1.363,"Young","1","supratidal"
2541,2023-05-17 14:15:00,104.405,22.333,-1.374,"Young","1","supratidal"
2542,2023-05-17 14:30:00,104.502,22.333,-1.364,"Young","1","supratidal"
2543,2023-05-17 14:45:00,104.569,22.333,-1.356,"Young","1","supratidal"
2545,2023-05-17 15:00:00,104.463,22.333,-1.366,"Young","1","supratidal"
2546,2023-05-17 15:15:00,104.405,22.333,-1.371,"Young","1","supratidal"
2547,2023-05-17 15:30:00,104.569,22.333,-1.354,"Young","1","supratidal"
2548,2023-05-17 15:45:00,104.926,22.333,-1.317,"Young","1","supratidal"
2550,2023-05-17 16:00:00,104.859,22.333,-1.323,"Young","1","supratidal"
2551,2023-05-17 16:15:00,104.82,22.333,-1.328,"Young","1","supratidal"
2552,2023-05-17 16:30:00,104.733,22.333,-1.338,"Young","1","supratidal"
2553,2023-05-17 16:45:00,104.704,22.333,-1.341,"Young","1","supratidal"
2555,2023-05-17 17:00:00,104.598,22.333,-1.353,"Young","1","supratidal"
2556,2023-05-17 17:15:00,104.868,22.333,-1.324,"Young","1","supratidal"
2557,2023-05-17 17:30:00,104.803,22.429,-1.33,"Young","1","supratidal"
2558,2023-05-17 17:45:00,104.746,22.429,-1.335,"Young","1","supratidal"
2560,2023-05-17 18:00:00,104.688,22.429,-1.34,"Young","1","supratidal"
2561,2023-05-17 18:15:00,104.63,22.429,-1.344,"Young","1","supratidal"
2562,2023-05-17 18:30:00,104.582,22.429,-1.347,"Young","1","supratidal"
2563,2023-05-17 18:45:00,104.572,22.429,-1.345,"Young","1","supratidal"
2565,2023-05-17 19:00:00,104.514,22.429,-1.349,"Young","1","supratidal"
2566,2023-05-17 19:15:00,104.466,22.429,-1.351,"Young","1","supratidal"
2567,2023-05-17 19:30:00,104.437,22.429,-1.352,"Young","1","supratidal"
2568,2023-05-17 19:45:00,104.398,22.429,-1.353,"Young","1","supratidal"
2570,2023-05-17 20:00:00,104.379,22.429,-1.353,"Young","1","supratidal"
2571,2023-05-17 20:15:00,104.35,22.429,-1.355,"Young","1","supratidal"
2572,2023-05-17 20:30:00,104.319,22.333,-1.357,"Young","1","supratidal"
2573,2023-05-17 20:45:00,104.29,22.333,-1.359,"Young","1","supratidal"
2575,2023-05-17 21:00:00,104.261,22.333,-1.361,"Young","1","supratidal"
2576,2023-05-17 21:15:00,104.261,22.333,-1.359,"Young","1","supratidal"
2577,2023-05-17 21:30:00,104.251,22.333,-1.359,"Young","1","supratidal"
2578,2023-05-17 21:45:00,104.241,22.333,-1.359,"Young","1","supratidal"
2580,2023-05-17 22:00:00,104.232,22.333,-1.359,"Young","1","supratidal"
2581,2023-05-17 22:15:00,104.222,22.333,-1.36,"Young","1","supratidal"
2582,2023-05-17 22:30:00,104.203,22.333,-1.362,"Young","1","supratidal"
2583,2023-05-17 22:45:00,104.184,22.333,-1.363,"Young","1","supratidal"
2585,2023-05-17 23:00:00,104.174,22.333,-1.365,"Young","1","supratidal"
2586,2023-05-17 23:15:00,104.155,22.333,-1.367,"Young","1","supratidal"
2587,2023-05-17 23:30:00,104.164,22.333,-1.366,"Young","1","supratidal"
2588,2023-05-17 23:45:00,104.135,22.333,-1.369,"Young","1","supratidal"
2590,2023-05-18,104.126,22.333,-1.371,"Young","1","supratidal"
2591,2023-05-18 00:15:00,104.106,22.333,-1.373,"Young","1","supratidal"
2592,2023-05-18 00:30:00,104.078,22.333,-1.377,"Young","1","supratidal"
2593,2023-05-18 00:45:00,104.049,22.333,-1.381,"Young","1","supratidal"
2595,2023-05-18 01:00:00,104.039,22.333,-1.383,"Young","1","supratidal"
2596,2023-05-18 01:15:00,104.02,22.333,-1.387,"Young","1","supratidal"
2597,2023-05-18 01:30:00,104,22.333,-1.391,"Young","1","supratidal"
2598,2023-05-18 01:45:00,103.991,22.333,-1.394,"Young","1","supratidal"
2600,2023-05-18 02:00:00,103.991,22.333,-1.396,"Young","1","supratidal"
2601,2023-05-18 02:15:00,103.962,22.333,-1.399,"Young","1","supratidal"
2602,2023-05-18 02:30:00,103.962,22.333,-1.4,"Young","1","supratidal"
2603,2023-05-18 02:45:00,103.952,22.333,-1.401,"Young","1","supratidal"
2605,2023-05-18 03:00:00,103.943,22.333,-1.402,"Young","1","supratidal"
2606,2023-05-18 03:15:00,103.933,22.333,-1.404,"Young","1","supratidal"
2607,2023-05-18 03:30:00,103.959,22.238,-1.401,"Young","1","supratidal"
2608,2023-05-18 03:45:00,104.046,22.238,-1.393,"Young","1","supratidal"
2610,2023-05-18 04:00:00,104.181,22.238,-1.379,"Young","1","supratidal"
2611,2023-05-18 04:15:00,104.342,22.142,-1.363,"Young","1","supratidal"
2612,2023-05-18 04:30:00,104.545,22.142,-1.343,"Young","1","supratidal"
2613,2023-05-18 04:45:00,104.735,22.046,-1.324,"Young","1","supratidal"
2614,2023-05-18 05:00:00,104.928,22.046,-1.305,"Young","1","supratidal"
2615,2023-05-18 05:15:00,105.111,22.046,-1.287,"Young","1","supratidal"
2616,2023-05-18 05:30:00,105.314,22.046,-1.267,"Young","1","supratidal"
2617,2023-05-18 05:45:00,105.497,22.046,-1.249,"Young","1","supratidal"
2618,2023-05-18 06:00:00,105.681,22.046,-1.23,"Young","1","supratidal"
2619,2023-05-18 06:15:00,105.806,22.046,-1.218,"Young","1","supratidal"
2620,2023-05-18 06:30:00,105.931,22.046,-1.206,"Young","1","supratidal"
2621,2023-05-18 06:45:00,106.057,22.046,-1.193,"Young","1","supratidal"
2622,2023-05-18 07:00:00,106.134,22.046,-1.186,"Young","1","supratidal"
2623,2023-05-18 07:15:00,106.224,22.142,-1.177,"Young","1","supratidal"
2624,2023-05-18 07:30:00,106.272,22.142,-1.173,"Young","1","supratidal"
2625,2023-05-18 07:45:00,106.32,22.142,-1.169,"Young","1","supratidal"
2626,2023-05-18 08:00:00,106.349,22.142,-1.166,"Young","1","supratidal"
2627,2023-05-18 08:15:00,106.381,22.238,-1.164,"Young","1","supratidal"
2628,2023-05-18 08:30:00,106.39,22.238,-1.163,"Young","1","supratidal"
2629,2023-05-18 08:45:00,106.419,22.238,-1.161,"Young","1","supratidal"
2630,2023-05-18 09:00:00,106.4,22.238,-1.163,"Young","1","supratidal"
2631,2023-05-18 09:15:00,106.39,22.238,-1.165,"Young","1","supratidal"
2632,2023-05-18 09:30:00,106.361,22.238,-1.168,"Young","1","supratidal"
2633,2023-05-18 09:45:00,106.342,22.238,-1.171,"Young","1","supratidal"
2634,2023-05-18 10:00:00,106.323,22.238,-1.173,"Young","1","supratidal"
2635,2023-05-18 10:15:00,106.296,22.333,-1.177,"Young","1","supratidal"
2636,2023-05-18 10:30:00,106.267,22.333,-1.18,"Young","1","supratidal"
2637,2023-05-18 10:45:00,106.238,22.333,-1.184,"Young","1","supratidal"
2638,2023-05-18 11:00:00,106.209,22.333,-1.187,"Young","1","supratidal"
2639,2023-05-18 11:15:00,106.171,22.333,-1.192,"Young","1","supratidal"
2640,2023-05-18 11:30:00,106.132,22.333,-1.196,"Young","1","supratidal"
2641,2023-05-18 11:45:00,106.094,22.333,-1.201,"Young","1","supratidal"
2642,2023-05-18 12:00:00,106.055,22.333,-1.205,"Young","1","supratidal"
2643,2023-05-18 12:15:00,106.007,22.333,-1.211,"Young","1","supratidal"
2644,2023-05-18 12:30:00,105.978,22.333,-1.214,"Young","1","supratidal"
2645,2023-05-18 12:45:00,105.959,22.333,-1.217,"Young","1","supratidal"
2646,2023-05-18 13:00:00,105.91,22.333,-1.222,"Young","1","supratidal"
2647,2023-05-18 13:15:00,105.872,22.333,-1.227,"Young","1","supratidal"
2648,2023-05-18 13:30:00,105.833,22.333,-1.231,"Young","1","supratidal"
2649,2023-05-18 13:45:00,105.785,22.333,-1.237,"Young","1","supratidal"
2650,2023-05-18 14:00:00,105.766,22.333,-1.239,"Young","1","supratidal"
2651,2023-05-18 14:15:00,105.724,22.238,-1.244,"Young","1","supratidal"
2652,2023-05-18 14:30:00,105.705,22.238,-1.246,"Young","1","supratidal"
2653,2023-05-18 14:45:00,105.676,22.238,-1.25,"Young","1","supratidal"
2654,2023-05-18 15:00:00,105.647,22.238,-1.254,"Young","1","supratidal"
2655,2023-05-18 15:15:00,105.638,22.238,-1.255,"Young","1","supratidal"
2656,2023-05-18 15:30:00,105.609,22.238,-1.259,"Young","1","supratidal"
2657,2023-05-18 15:45:00,105.57,22.238,-1.263,"Young","1","supratidal"
2658,2023-05-18 16:00:00,105.541,22.238,-1.267,"Young","1","supratidal"
2659,2023-05-18 16:15:00,105.512,22.238,-1.27,"Young","1","supratidal"
2660,2023-05-18 16:30:00,105.473,22.238,-1.275,"Young","1","supratidal"
2661,2023-05-18 16:45:00,105.435,22.238,-1.279,"Young","1","supratidal"
2663,2023-05-18 17:00:00,105.416,22.238,-1.281,"Young","1","supratidal"
2664,2023-05-18 17:15:00,105.367,22.238,-1.285,"Young","1","supratidal"
2665,2023-05-18 17:30:00,105.319,22.238,-1.289,"Young","1","supratidal"
2666,2023-05-18 17:45:00,105.3,22.238,-1.29,"Young","1","supratidal"
2668,2023-05-18 18:00:00,105.252,22.238,-1.294,"Young","1","supratidal"
2669,2023-05-18 18:15:00,105.213,22.238,-1.298,"Young","1","supratidal"
2670,2023-05-18 18:30:00,105.174,22.238,-1.302,"Young","1","supratidal"
2671,2023-05-18 18:45:00,105.155,22.238,-1.303,"Young","1","supratidal"
2673,2023-05-18 19:00:00,105.097,22.238,-1.309,"Young","1","supratidal"
2674,2023-05-18 19:15:00,105.039,22.238,-1.314,"Young","1","supratidal"
2675,2023-05-18 19:30:00,105.001,22.238,-1.317,"Young","1","supratidal"
2676,2023-05-18 19:45:00,104.953,22.238,-1.321,"Young","1","supratidal"
2678,2023-05-18 20:00:00,104.914,22.238,-1.325,"Young","1","supratidal"
2679,2023-05-18 20:15:00,104.875,22.238,-1.328,"Young","1","supratidal"
2680,2023-05-18 20:30:00,104.846,22.238,-1.33,"Young","1","supratidal"
2681,2023-05-18 20:45:00,104.798,22.238,-1.334,"Young","1","supratidal"
2683,2023-05-18 21:00:00,104.76,22.238,-1.337,"Young","1","supratidal"
2684,2023-05-18 21:15:00,104.731,22.238,-1.34,"Young","1","supratidal"
2685,2023-05-18 21:30:00,104.731,22.238,-1.339,"Young","1","supratidal"
2686,2023-05-18 21:45:00,104.711,22.238,-1.341,"Young","1","supratidal"
2688,2023-05-18 22:00:00,104.711,22.238,-1.34,"Young","1","supratidal"
2689,2023-05-18 22:15:00,104.683,22.238,-1.343,"Young","1","supratidal"
2690,2023-05-18 22:30:00,104.673,22.238,-1.344,"Young","1","supratidal"
2691,2023-05-18 22:45:00,104.692,22.238,-1.342,"Young","1","supratidal"
2693,2023-05-18 23:00:00,104.666,22.333,-1.345,"Young","1","supratidal"
2694,2023-05-18 23:15:00,104.666,22.333,-1.344,"Young","1","supratidal"
2695,2023-05-18 23:30:00,104.685,22.333,-1.342,"Young","1","supratidal"
2696,2023-05-18 23:45:00,104.685,22.333,-1.341,"Young","1","supratidal"
2698,2023-05-19,104.675,22.333,-1.342,"Young","1","supratidal"
2699,2023-05-19 00:15:00,104.675,22.333,-1.341,"Young","1","supratidal"
2700,2023-05-19 00:30:00,104.666,22.333,-1.342,"Young","1","supratidal"
2701,2023-05-19 00:45:00,104.675,22.333,-1.34,"Young","1","supratidal"
2703,2023-05-19 01:00:00,104.637,22.333,-1.344,"Young","1","supratidal"
2704,2023-05-19 01:15:00,104.589,22.333,-1.35,"Young","1","supratidal"
2705,2023-05-19 01:30:00,104.56,22.333,-1.355,"Young","1","supratidal"
2706,2023-05-19 01:45:00,104.531,22.333,-1.359,"Young","1","supratidal"
2708,2023-05-19 02:00:00,104.492,22.333,-1.365,"Young","1","supratidal"
2709,2023-05-19 02:15:00,104.454,22.333,-1.371,"Young","1","supratidal"
2710,2023-05-19 02:30:00,104.415,22.333,-1.378,"Young","1","supratidal"
2711,2023-05-19 02:45:00,104.376,22.333,-1.385,"Young","1","supratidal"
2713,2023-05-19 03:00:00,104.357,22.333,-1.389,"Young","1","supratidal"
2714,2023-05-19 03:15:00,104.348,22.333,-1.393,"Young","1","supratidal"
2715,2023-05-19 03:30:00,104.319,22.333,-1.399,"Young","1","supratidal"
2716,2023-05-19 03:45:00,104.348,22.333,-1.399,"Young","1","supratidal"
2718,2023-05-19 04:00:00,104.425,22.333,-1.394,"Young","1","supratidal"
2719,2023-05-19 04:15:00,104.48,22.238,-1.39,"Young","1","supratidal"
2720,2023-05-19 04:30:00,104.567,22.238,-1.382,"Young","1","supratidal"
2721,2023-05-19 04:45:00,104.683,22.238,-1.371,"Young","1","supratidal"
2723,2023-05-19 05:00:00,104.818,22.238,-1.358,"Young","1","supratidal"
2724,2023-05-19 05:15:00,104.943,22.238,-1.343,"Young","1","supratidal"
2725,2023-05-19 05:30:00,105.075,22.142,-1.327,"Young","1","supratidal"
2726,2023-05-19 05:45:00,105.23,22.142,-1.309,"Young","1","supratidal"
2728,2023-05-19 06:00:00,105.365,22.142,-1.293,"Young","1","supratidal"
2729,2023-05-19 06:15:00,105.519,22.142,-1.275,"Young","1","supratidal"
2730,2023-05-19 06:30:00,105.654,22.142,-1.259,"Young","1","supratidal"
2731,2023-05-19 06:45:00,105.78,22.142,-1.244,"Young","1","supratidal"
2733,2023-05-19 07:00:00,105.905,22.142,-1.229,"Young","1","supratidal"
2734,2023-05-19 07:15:00,106.021,22.142,-1.217,"Young","1","supratidal"
2735,2023-05-19 07:30:00,106.117,22.142,-1.207,"Young","1","supratidal"
2736,2023-05-19 07:45:00,106.197,22.238,-1.199,"Young","1","supratidal"
2738,2023-05-19 08:00:00,106.265,22.238,-1.192,"Young","1","supratidal"
2739,2023-05-19 08:15:00,106.332,22.238,-1.186,"Young","1","supratidal"
2740,2023-05-19 08:30:00,106.4,22.238,-1.181,"Young","1","supratidal"
2741,2023-05-19 08:45:00,106.458,22.238,-1.176,"Young","1","supratidal"
2743,2023-05-19 09:00:00,106.506,22.238,-1.172,"Young","1","supratidal"
2744,2023-05-19 09:15:00,106.528,22.333,-1.171,"Young","1","supratidal"
2745,2023-05-19 09:30:00,106.567,22.333,-1.168,"Young","1","supratidal"
2746,2023-05-19 09:45:00,106.586,22.333,-1.167,"Young","1","supratidal"
2748,2023-05-19 10:00:00,106.576,22.333,-1.169,"Young","1","supratidal"
2749,2023-05-19 10:15:00,106.567,22.333,-1.172,"Young","1","supratidal"
2750,2023-05-19 10:30:00,106.557,22.333,-1.175,"Young","1","supratidal"
2751,2023-05-19 10:45:00,106.547,22.333,-1.178,"Young","1","supratidal"
2753,2023-05-19 11:00:00,106.531,22.429,-1.182,"Young","1","supratidal"
2754,2023-05-19 11:15:00,106.521,22.429,-1.184,"Young","1","supratidal"
2755,2023-05-19 11:30:00,106.482,22.429,-1.189,"Young","1","supratidal"
2756,2023-05-19 11:45:00,106.463,22.429,-1.192,"Young","1","supratidal"
2758,2023-05-19 12:00:00,106.424,22.429,-1.197,"Young","1","supratidal"
2759,2023-05-19 12:15:00,106.386,22.429,-1.202,"Young","1","supratidal"
2760,2023-05-19 12:30:00,106.366,22.429,-1.205,"Young","1","supratidal"
2761,2023-05-19 12:45:00,106.376,22.429,-1.205,"Young","1","supratidal"
2762,2023-05-19 13:00:00,106.309,22.429,-1.213,"Young","1","supratidal"
2763,2023-05-19 13:15:00,106.299,22.429,-1.215,"Young","1","supratidal"
2764,2023-05-19 13:30:00,106.28,22.429,-1.218,"Young","1","supratidal"
2765,2023-05-19 13:45:00,106.251,22.429,-1.222,"Young","1","supratidal"
2767,2023-05-19 14:00:00,106.222,22.429,-1.226,"Young","1","supratidal"
2768,2023-05-19 14:15:00,106.164,22.429,-1.232,"Young","1","supratidal"
2769,2023-05-19 14:30:00,106.135,22.429,-1.236,"Young","1","supratidal"
2770,2023-05-19 14:45:00,106.077,22.429,-1.243,"Young","1","supratidal"
2772,2023-05-19 15:00:00,106.058,22.429,-1.246,"Young","1","supratidal"
2773,2023-05-19 15:15:00,106.029,22.429,-1.249,"Young","1","supratidal"
2774,2023-05-19 15:30:00,106.009,22.429,-1.252,"Young","1","supratidal"
2775,2023-05-19 15:45:00,105.99,22.429,-1.254,"Young","1","supratidal"
2777,2023-05-19 16:00:00,105.98,22.429,-1.256,"Young","1","supratidal"
2778,2023-05-19 16:15:00,105.971,22.429,-1.257,"Young","1","supratidal"
2779,2023-05-19 16:30:00,105.971,22.429,-1.258,"Young","1","supratidal"
2780,2023-05-19 16:45:00,105.923,22.429,-1.264,"Young","1","supratidal"
2782,2023-05-19 17:00:00,105.913,22.429,-1.265,"Young","1","supratidal"
2783,2023-05-19 17:15:00,105.884,22.429,-1.269,"Young","1","supratidal"
2784,2023-05-19 17:30:00,105.865,22.429,-1.271,"Young","1","supratidal"
2785,2023-05-19 17:45:00,105.836,22.429,-1.275,"Young","1","supratidal"
2787,2023-05-19 18:00:00,105.807,22.429,-1.278,"Young","1","supratidal"
2788,2023-05-19 18:15:00,105.778,22.429,-1.28,"Young","1","supratidal"
2789,2023-05-19 18:30:00,105.749,22.429,-1.281,"Young","1","supratidal"
2790,2023-05-19 18:45:00,105.681,22.429,-1.287,"Young","1","supratidal"
2792,2023-05-19 19:00:00,105.652,22.429,-1.289,"Young","1","supratidal"
2793,2023-05-19 19:15:00,105.614,22.429,-1.292,"Young","1","supratidal"
2794,2023-05-19 19:30:00,105.546,22.429,-1.298,"Young","1","supratidal"
2795,2023-05-19 19:45:00,105.498,22.429,-1.302,"Young","1","supratidal"
2797,2023-05-19 20:00:00,105.459,22.429,-1.305,"Young","1","supratidal"
2798,2023-05-19 20:15:00,105.401,22.429,-1.31,"Young","1","supratidal"
2799,2023-05-19 20:30:00,105.356,22.525,-1.312,"Young","1","supratidal"
2800,2023-05-19 20:45:00,105.317,22.525,-1.315,"Young","1","supratidal"
2802,2023-05-19 21:00:00,105.308,22.525,-1.314,"Young","1","supratidal"
2803,2023-05-19 21:15:00,105.288,22.525,-1.315,"Young","1","supratidal"
2804,2023-05-19 21:30:00,105.25,22.525,-1.318,"Young","1","supratidal"
2805,2023-05-19 21:45:00,105.192,22.525,-1.323,"Young","1","supratidal"
2807,2023-05-19 22:00:00,105.192,22.525,-1.322,"Young","1","supratidal"
2808,2023-05-19 22:15:00,105.144,22.525,-1.326,"Young","1","supratidal"
2809,2023-05-19 22:30:00,105.105,22.525,-1.329,"Young","1","supratidal"
2810,2023-05-19 22:45:00,105.047,22.525,-1.334,"Young","1","supratidal"
2812,2023-05-19 23:00:00,105.028,22.525,-1.335,"Young","1","supratidal"
2813,2023-05-19 23:15:00,105.028,22.525,-1.335,"Young","1","supratidal"
2814,2023-05-19 23:30:00,104.989,22.525,-1.338,"Young","1","supratidal"
2815,2023-05-19 23:45:00,104.96,22.525,-1.34,"Young","1","supratidal"
