"sampleNo","DateTime","temp","raw_mV","pH","transect","plot","tidal"
1041,2023-05-19 08:40:00,22.15,-17.23,7.14,"Old","1","supratidal"
1042,2023-05-19 08:55:00,22.15,-17.25,7.14,"Old","1","supratidal"
1043,2023-05-19 09:10:00,22.15,-17.25,7.14,"Old","1","supratidal"
1044,2023-05-19 09:25:00,22.15,-17.25,7.14,"Old","1","supratidal"
1045,2023-05-19 09:40:00,22.15,-17.27,7.14,"Old","1","supratidal"
1046,2023-05-19 09:55:00,22.15,-17.27,7.14,"Old","1","supratidal"
1047,2023-05-19 10:10:00,22.18,-17.27,7.14,"Old","1","supratidal"
1048,2023-05-19 10:25:00,22.18,-17.28,7.14,"Old","1","supratidal"
1049,2023-05-19 10:40:00,22.18,-17.28,7.14,"Old","1","supratidal"
1050,2023-05-19 10:55:00,22.18,-17.28,7.14,"Old","1","supratidal"
1051,2023-05-19 11:10:00,22.18,-17.3,7.14,"Old","1","supratidal"
1052,2023-05-19 11:25:00,22.18,-17.3,7.14,"Old","1","supratidal"
1053,2023-05-19 11:40:00,22.18,-17.3,7.14,"Old","1","supratidal"
1054,2023-05-19 11:55:00,22.18,-17.3,7.14,"Old","1","supratidal"
1055,2023-05-19 12:10:00,22.18,-17.31,7.14,"Old","1","supratidal"
1056,2023-05-19 12:25:00,22.18,-17.31,7.14,"Old","1","supratidal"
1057,2023-05-19 12:40:00,22.2,-17.31,7.14,"Old","1","supratidal"
1058,2023-05-19 12:55:00,22.2,-17.31,7.14,"Old","1","supratidal"
1059,2023-05-19 13:10:00,22.2,-17.31,7.14,"Old","1","supratidal"
1060,2023-05-19 13:25:00,22.2,-17.31,7.14,"Old","1","supratidal"
1061,2023-05-19 13:40:00,22.2,-17.31,7.14,"Old","1","supratidal"
1062,2023-05-19 13:55:00,22.2,-17.33,7.14,"Old","1","supratidal"
1063,2023-05-19 14:10:00,22.2,-17.33,7.14,"Old","1","supratidal"
1064,2023-05-19 14:25:00,22.2,-17.33,7.14,"Old","1","supratidal"
1065,2023-05-19 14:40:00,22.2,-17.34,7.14,"Old","1","supratidal"
1066,2023-05-19 14:55:00,22.2,-17.33,7.14,"Old","1","supratidal"
1067,2023-05-19 15:10:00,22.2,-17.34,7.14,"Old","1","supratidal"
1068,2023-05-19 15:25:00,22.2,-17.34,7.14,"Old","1","supratidal"
1069,2023-05-19 15:40:00,22.2,-17.34,7.14,"Old","1","supratidal"
1070,2023-05-19 15:55:00,22.2,-17.34,7.14,"Old","1","supratidal"
1071,2023-05-19 16:10:00,22.2,-17.34,7.14,"Old","1","supratidal"
1072,2023-05-19 16:25:00,22.2,-17.36,7.14,"Old","1","supratidal"
1073,2023-05-19 16:40:00,22.2,-17.36,7.14,"Old","1","supratidal"
1074,2023-05-19 16:55:00,22.2,-17.36,7.14,"Old","1","supratidal"
1075,2023-05-19 17:10:00,22.2,-17.36,7.14,"Old","1","supratidal"
1076,2023-05-19 17:25:00,22.2,-17.36,7.14,"Old","1","supratidal"
1077,2023-05-19 17:40:00,22.2,-17.38,7.14,"Old","1","supratidal"
1078,2023-05-19 17:55:00,22.2,-17.38,7.14,"Old","1","supratidal"
1079,2023-05-19 18:10:00,22.2,-17.39,7.14,"Old","1","supratidal"
1080,2023-05-19 18:25:00,22.2,-17.39,7.14,"Old","1","supratidal"
1081,2023-05-19 18:40:00,22.2,-17.39,7.14,"Old","1","supratidal"
1082,2023-05-19 18:55:00,22.2,-17.39,7.14,"Old","1","supratidal"
1083,2023-05-19 19:10:00,22.2,-17.39,7.14,"Old","1","supratidal"
1084,2023-05-19 19:25:00,22.2,-17.39,7.14,"Old","1","supratidal"
1085,2023-05-19 19:40:00,22.2,-17.41,7.14,"Old","1","supratidal"
1086,2023-05-19 19:55:00,22.2,-17.39,7.14,"Old","1","supratidal"
1087,2023-05-19 20:10:00,22.2,-17.41,7.14,"Old","1","supratidal"
1088,2023-05-19 20:25:00,22.2,-17.41,7.14,"Old","1","supratidal"
1089,2023-05-19 20:40:00,22.2,-17.41,7.14,"Old","1","supratidal"
1090,2023-05-19 20:55:00,22.2,-17.42,7.14,"Old","1","supratidal"
1091,2023-05-19 21:10:00,22.2,-17.42,7.14,"Old","1","supratidal"
1092,2023-05-19 21:25:00,22.2,-17.42,7.14,"Old","1","supratidal"
1093,2023-05-19 21:40:00,22.2,-17.44,7.14,"Old","1","supratidal"
1094,2023-05-19 21:55:00,22.2,-17.44,7.14,"Old","1","supratidal"
1095,2023-05-19 22:10:00,22.2,-17.44,7.14,"Old","1","supratidal"
1096,2023-05-19 22:25:00,22.2,-17.44,7.14,"Old","1","supratidal"
1097,2023-05-19 22:40:00,22.2,-17.44,7.14,"Old","1","supratidal"
1098,2023-05-19 22:55:00,22.23,-17.45,7.14,"Old","1","supratidal"
1099,2023-05-19 23:10:00,22.23,-17.45,7.14,"Old","1","supratidal"
1100,2023-05-19 23:25:00,22.23,-17.47,7.14,"Old","1","supratidal"
1101,2023-05-19 23:40:00,22.23,-17.47,7.14,"Old","1","supratidal"
1102,2023-05-19 23:55:00,22.23,-17.47,7.14,"Old","1","supratidal"
1103,2023-05-20 00:10:00,22.23,-17.48,7.14,"Old","1","supratidal"
1104,2023-05-20 00:25:00,22.23,-17.48,7.14,"Old","1","supratidal"
1105,2023-05-20 00:40:00,22.23,-17.48,7.14,"Old","1","supratidal"
1106,2023-05-20 00:55:00,22.23,-17.5,7.14,"Old","1","supratidal"
1107,2023-05-20 01:10:00,22.23,-17.5,7.14,"Old","1","supratidal"
1108,2023-05-20 01:25:00,22.23,-17.5,7.14,"Old","1","supratidal"
1109,2023-05-20 01:40:00,22.23,-17.5,7.14,"Old","1","supratidal"
1110,2023-05-20 01:55:00,22.23,-17.5,7.14,"Old","1","supratidal"
1111,2023-05-20 02:10:00,22.25,-17.52,7.15,"Old","1","supratidal"
1112,2023-05-20 02:25:00,22.25,-17.52,7.15,"Old","1","supratidal"
1113,2023-05-20 02:40:00,22.25,-17.52,7.15,"Old","1","supratidal"
1114,2023-05-20 02:55:00,22.25,-17.53,7.15,"Old","1","supratidal"
1115,2023-05-20 03:10:00,22.25,-17.53,7.15,"Old","1","supratidal"
1116,2023-05-20 03:25:00,22.25,-17.53,7.15,"Old","1","supratidal"
1117,2023-05-20 03:40:00,22.25,-17.55,7.15,"Old","1","supratidal"
1118,2023-05-20 03:55:00,22.25,-17.55,7.15,"Old","1","supratidal"
1119,2023-05-20 04:10:00,22.25,-17.55,7.15,"Old","1","supratidal"
1120,2023-05-20 04:25:00,22.25,-17.56,7.15,"Old","1","supratidal"
1121,2023-05-20 04:40:00,22.25,-17.56,7.15,"Old","1","supratidal"
1122,2023-05-20 04:55:00,22.27,-17.56,7.15,"Old","1","supratidal"
1123,2023-05-20 05:10:00,22.27,-17.58,7.15,"Old","1","supratidal"
1124,2023-05-20 05:25:00,22.27,-17.56,7.15,"Old","1","supratidal"
1125,2023-05-20 05:40:00,22.27,-17.58,7.15,"Old","1","supratidal"
1126,2023-05-20 05:55:00,22.27,-17.58,7.15,"Old","1","supratidal"
1127,2023-05-20 06:10:00,22.27,-17.59,7.15,"Old","1","supratidal"
1128,2023-05-20 06:25:00,22.27,-17.59,7.15,"Old","1","supratidal"
1129,2023-05-20 06:40:00,22.27,-17.59,7.15,"Old","1","supratidal"
1130,2023-05-20 06:55:00,22.27,-17.59,7.15,"Old","1","supratidal"
1131,2023-05-20 07:10:00,22.3,-17.61,7.15,"Old","1","supratidal"
1132,2023-05-20 07:25:00,22.3,-17.61,7.15,"Old","1","supratidal"
1133,2023-05-20 07:40:00,22.3,-17.61,7.15,"Old","1","supratidal"
1134,2023-05-20 07:55:00,22.3,-17.61,7.15,"Old","1","supratidal"
1135,2023-05-20 08:10:00,22.3,-17.61,7.15,"Old","1","supratidal"
1136,2023-05-20 08:25:00,22.3,-17.63,7.15,"Old","1","supratidal"
1137,2023-05-20 08:40:00,22.3,-17.63,7.15,"Old","1","supratidal"
1138,2023-05-20 08:55:00,22.3,-17.63,7.15,"Old","1","supratidal"
1139,2023-05-20 09:10:00,22.3,-17.63,7.15,"Old","1","supratidal"
1140,2023-05-20 09:25:00,22.32,-17.64,7.15,"Old","1","supratidal"
1141,2023-05-20 09:40:00,22.32,-17.63,7.15,"Old","1","supratidal"
1142,2023-05-20 09:55:00,22.32,-17.64,7.15,"Old","1","supratidal"
1143,2023-05-20 10:10:00,22.32,-17.64,7.15,"Old","1","supratidal"
1144,2023-05-20 10:25:00,22.32,-17.66,7.15,"Old","1","supratidal"
1145,2023-05-20 10:40:00,22.32,-17.66,7.15,"Old","1","supratidal"
1146,2023-05-20 10:55:00,22.32,-17.66,7.15,"Old","1","supratidal"
1147,2023-05-20 11:10:00,22.32,-17.66,7.15,"Old","1","supratidal"
1148,2023-05-20 11:25:00,22.35,-17.66,7.15,"Old","1","supratidal"
1149,2023-05-20 11:40:00,22.35,-17.67,7.15,"Old","1","supratidal"
1150,2023-05-20 11:55:00,22.35,-17.67,7.15,"Old","1","supratidal"
1151,2023-05-20 12:10:00,22.35,-17.67,7.15,"Old","1","supratidal"
1152,2023-05-20 12:25:00,22.35,-17.67,7.15,"Old","1","supratidal"
1153,2023-05-20 12:40:00,22.35,-17.69,7.15,"Old","1","supratidal"
1154,2023-05-20 12:55:00,22.35,-17.69,7.15,"Old","1","supratidal"
1155,2023-05-20 13:10:00,22.35,-17.69,7.15,"Old","1","supratidal"
1156,2023-05-20 13:25:00,22.37,-17.69,7.15,"Old","1","supratidal"
1157,2023-05-20 13:40:00,22.37,-17.7,7.15,"Old","1","supratidal"
1158,2023-05-20 13:55:00,22.37,-17.7,7.15,"Old","1","supratidal"
1159,2023-05-20 14:10:00,22.37,-17.7,7.15,"Old","1","supratidal"
1160,2023-05-20 14:25:00,22.37,-17.72,7.15,"Old","1","supratidal"
1161,2023-05-20 14:40:00,22.37,-17.72,7.15,"Old","1","supratidal"
1162,2023-05-20 14:55:00,22.37,-17.72,7.15,"Old","1","supratidal"
1163,2023-05-20 15:10:00,22.37,-17.72,7.15,"Old","1","supratidal"
1164,2023-05-20 15:25:00,22.37,-17.72,7.15,"Old","1","supratidal"
1165,2023-05-20 15:40:00,22.37,-17.73,7.15,"Old","1","supratidal"
1166,2023-05-20 15:55:00,22.37,-17.72,7.15,"Old","1","supratidal"
1167,2023-05-20 16:10:00,22.39,-17.73,7.15,"Old","1","supratidal"
1168,2023-05-20 16:25:00,22.39,-17.73,7.15,"Old","1","supratidal"
1169,2023-05-20 16:40:00,22.39,-17.73,7.15,"Old","1","supratidal"
1170,2023-05-20 16:55:00,22.39,-17.73,7.15,"Old","1","supratidal"
1171,2023-05-20 17:10:00,22.39,-17.75,7.15,"Old","1","supratidal"
1172,2023-05-20 17:25:00,22.39,-17.75,7.15,"Old","1","supratidal"
1173,2023-05-20 17:40:00,22.39,-17.75,7.15,"Old","1","supratidal"
1174,2023-05-20 17:55:00,22.39,-17.75,7.15,"Old","1","supratidal"
1175,2023-05-20 18:10:00,22.39,-17.75,7.15,"Old","1","supratidal"
1176,2023-05-20 18:25:00,22.39,-17.77,7.15,"Old","1","supratidal"
1177,2023-05-20 18:40:00,22.39,-17.75,7.15,"Old","1","supratidal"
1178,2023-05-20 18:55:00,22.39,-17.77,7.15,"Old","1","supratidal"
1179,2023-05-20 19:10:00,22.39,-17.77,7.15,"Old","1","supratidal"
1180,2023-05-20 19:25:00,22.39,-17.77,7.15,"Old","1","supratidal"
1181,2023-05-20 19:40:00,22.39,-17.77,7.15,"Old","1","supratidal"
1182,2023-05-20 19:55:00,22.42,-17.78,7.15,"Old","1","supratidal"
1183,2023-05-20 20:10:00,22.42,-17.78,7.15,"Old","1","supratidal"
1184,2023-05-20 20:25:00,22.42,-17.78,7.15,"Old","1","supratidal"
1185,2023-05-20 20:40:00,22.42,-17.78,7.15,"Old","1","supratidal"
1186,2023-05-20 20:55:00,22.42,-17.78,7.15,"Old","1","supratidal"
1187,2023-05-20 21:10:00,22.42,-17.8,7.15,"Old","1","supratidal"
1188,2023-05-20 21:25:00,22.42,-17.8,7.15,"Old","1","supratidal"
1189,2023-05-20 21:40:00,22.42,-17.8,7.15,"Old","1","supratidal"
1190,2023-05-20 21:55:00,22.42,-17.8,7.15,"Old","1","supratidal"
1191,2023-05-20 22:10:00,22.42,-17.81,7.15,"Old","1","supratidal"
1192,2023-05-20 22:25:00,22.42,-17.81,7.15,"Old","1","supratidal"
1193,2023-05-20 22:40:00,22.42,-17.81,7.15,"Old","1","supratidal"
1194,2023-05-20 22:55:00,22.42,-17.81,7.15,"Old","1","supratidal"
1195,2023-05-20 23:10:00,22.42,-17.81,7.15,"Old","1","supratidal"
1196,2023-05-20 23:25:00,22.44,-17.83,7.15,"Old","1","supratidal"
1197,2023-05-20 23:40:00,22.44,-17.83,7.15,"Old","1","supratidal"
1198,2023-05-20 23:55:00,22.44,-17.83,7.15,"Old","1","supratidal"
1199,2023-05-21 00:10:00,22.44,-17.83,7.15,"Old","1","supratidal"
1200,2023-05-21 00:25:00,22.44,-17.84,7.15,"Old","1","supratidal"
1201,2023-05-21 00:40:00,22.44,-17.84,7.15,"Old","1","supratidal"
1202,2023-05-21 00:55:00,22.44,-17.84,7.15,"Old","1","supratidal"
1203,2023-05-21 01:10:00,22.44,-17.84,7.15,"Old","1","supratidal"
1204,2023-05-21 01:25:00,22.44,-17.84,7.15,"Old","1","supratidal"
1205,2023-05-21 01:40:00,22.44,-17.86,7.15,"Old","1","supratidal"
1206,2023-05-21 01:55:00,22.44,-17.86,7.15,"Old","1","supratidal"
1207,2023-05-21 02:10:00,22.44,-17.86,7.15,"Old","1","supratidal"
1208,2023-05-21 02:25:00,22.47,-17.86,7.15,"Old","1","supratidal"
1209,2023-05-21 02:40:00,22.47,-17.88,7.15,"Old","1","supratidal"
1210,2023-05-21 02:55:00,22.47,-17.88,7.15,"Old","1","supratidal"
1211,2023-05-21 03:10:00,22.47,-17.88,7.15,"Old","1","supratidal"
1212,2023-05-21 03:25:00,22.47,-17.89,7.15,"Old","1","supratidal"
1213,2023-05-21 03:40:00,22.47,-17.89,7.15,"Old","1","supratidal"
1214,2023-05-21 03:55:00,22.47,-17.89,7.15,"Old","1","supratidal"
1215,2023-05-21 04:10:00,22.47,-17.89,7.15,"Old","1","supratidal"
1216,2023-05-21 04:25:00,22.47,-17.89,7.15,"Old","1","supratidal"
1217,2023-05-21 04:40:00,22.47,-17.89,7.15,"Old","1","supratidal"
1218,2023-05-21 04:55:00,22.47,-17.89,7.15,"Old","1","supratidal"
1219,2023-05-21 05:10:00,22.49,-17.91,7.15,"Old","1","supratidal"
1220,2023-05-21 05:25:00,22.49,-17.91,7.15,"Old","1","supratidal"
1221,2023-05-21 05:40:00,22.49,-17.91,7.15,"Old","1","supratidal"
1222,2023-05-21 05:55:00,22.49,-17.92,7.15,"Old","1","supratidal"
1223,2023-05-21 06:10:00,22.49,-17.92,7.15,"Old","1","supratidal"
1224,2023-05-21 06:25:00,22.49,-17.92,7.15,"Old","1","supratidal"
1225,2023-05-21 06:40:00,22.49,-17.92,7.15,"Old","1","supratidal"
1226,2023-05-21 06:55:00,22.49,-17.92,7.15,"Old","1","supratidal"
1227,2023-05-21 07:10:00,22.49,-17.94,7.15,"Old","1","supratidal"
1228,2023-05-21 07:25:00,22.49,-17.94,7.15,"Old","1","supratidal"
1229,2023-05-21 07:40:00,22.51,-17.94,7.15,"Old","1","supratidal"
1230,2023-05-21 07:55:00,22.51,-17.95,7.15,"Old","1","supratidal"
1231,2023-05-21 08:10:00,22.51,-17.95,7.15,"Old","1","supratidal"
1232,2023-05-21 08:25:00,22.51,-17.95,7.15,"Old","1","supratidal"
1233,2023-05-21 08:40:00,22.51,-17.97,7.15,"Old","1","supratidal"
1234,2023-05-21 08:55:00,22.51,-17.97,7.15,"Old","1","supratidal"
1235,2023-05-21 09:10:00,22.51,-17.97,7.15,"Old","1","supratidal"
1236,2023-05-21 09:25:00,22.51,-17.97,7.15,"Old","1","supratidal"
1237,2023-05-21 09:40:00,22.51,-17.98,7.15,"Old","1","supratidal"
1238,2023-05-21 09:55:00,22.54,-17.98,7.15,"Old","1","supratidal"
1239,2023-05-21 10:10:00,22.54,-17.98,7.15,"Old","1","supratidal"
1240,2023-05-21 10:25:00,22.54,-17.98,7.15,"Old","1","supratidal"
1241,2023-05-21 10:40:00,22.54,-17.98,7.15,"Old","1","supratidal"
1242,2023-05-21 10:55:00,22.54,-17.98,7.15,"Old","1","supratidal"
1243,2023-05-21 11:10:00,22.54,-18,7.15,"Old","1","supratidal"
1244,2023-05-21 11:25:00,22.54,-18,7.15,"Old","1","supratidal"
1245,2023-05-21 11:40:00,22.54,-18,7.15,"Old","1","supratidal"
1246,2023-05-21 11:55:00,22.54,-18,7.15,"Old","1","supratidal"
1247,2023-05-21 12:10:00,22.56,-18.02,7.15,"Old","1","supratidal"
1248,2023-05-21 12:25:00,22.56,-18,7.15,"Old","1","supratidal"
1249,2023-05-21 12:40:00,22.56,-18.02,7.15,"Old","1","supratidal"
1250,2023-05-21 12:55:00,22.56,-18.02,7.15,"Old","1","supratidal"
1251,2023-05-21 13:10:00,22.56,-18.02,7.15,"Old","1","supratidal"
1252,2023-05-21 13:25:00,22.56,-18.02,7.15,"Old","1","supratidal"
1253,2023-05-21 13:40:00,22.56,-18.03,7.15,"Old","1","supratidal"
1254,2023-05-21 13:55:00,22.56,-18.03,7.15,"Old","1","supratidal"
1255,2023-05-21 14:10:00,22.56,-18.03,7.15,"Old","1","supratidal"
1256,2023-05-21 14:25:00,22.56,-18.03,7.15,"Old","1","supratidal"
1257,2023-05-21 14:40:00,22.56,-18.03,7.15,"Old","1","supratidal"
1258,2023-05-21 14:55:00,22.56,-18.03,7.15,"Old","1","supratidal"
1259,2023-05-21 15:10:00,22.56,-18.05,7.15,"Old","1","supratidal"
1260,2023-05-21 15:25:00,22.56,-18.05,7.15,"Old","1","supratidal"
1261,2023-05-21 15:40:00,22.56,-18.05,7.15,"Old","1","supratidal"
1262,2023-05-21 15:55:00,22.56,-18.06,7.15,"Old","1","supratidal"
1263,2023-05-21 16:10:00,22.58,-18.06,7.15,"Old","1","supratidal"
1264,2023-05-21 16:25:00,22.58,-18.06,7.15,"Old","1","supratidal"
1265,2023-05-21 16:40:00,22.58,-18.06,7.15,"Old","1","supratidal"
1266,2023-05-21 16:55:00,22.58,-18.06,7.15,"Old","1","supratidal"
1267,2023-05-21 17:10:00,22.58,-18.06,7.15,"Old","1","supratidal"
1268,2023-05-21 17:25:00,22.58,-18.08,7.16,"Old","1","supratidal"
1269,2023-05-21 17:40:00,22.58,-18.08,7.16,"Old","1","supratidal"
1270,2023-05-21 17:55:00,22.58,-18.08,7.16,"Old","1","supratidal"
1271,2023-05-21 18:10:00,22.58,-18.08,7.16,"Old","1","supratidal"
1272,2023-05-21 18:25:00,22.58,-18.09,7.16,"Old","1","supratidal"
1273,2023-05-21 18:40:00,22.58,-18.09,7.16,"Old","1","supratidal"
1274,2023-05-21 18:55:00,22.58,-18.09,7.16,"Old","1","supratidal"
1275,2023-05-21 19:10:00,22.58,-18.09,7.16,"Old","1","supratidal"
1276,2023-05-21 19:25:00,22.58,-18.09,7.16,"Old","1","supratidal"
1277,2023-05-21 19:40:00,22.58,-18.11,7.16,"Old","1","supratidal"
1278,2023-05-21 19:55:00,22.58,-18.11,7.16,"Old","1","supratidal"
1279,2023-05-21 20:10:00,22.58,-18.13,7.16,"Old","1","supratidal"
1280,2023-05-21 20:25:00,22.58,-18.13,7.16,"Old","1","supratidal"
1281,2023-05-21 20:40:00,22.58,-18.13,7.16,"Old","1","supratidal"
1282,2023-05-21 20:55:00,22.58,-18.14,7.16,"Old","1","supratidal"
1283,2023-05-21 21:10:00,22.58,-18.14,7.16,"Old","1","supratidal"
1284,2023-05-21 21:25:00,22.58,-18.14,7.16,"Old","1","supratidal"
1285,2023-05-21 21:40:00,22.58,-18.14,7.16,"Old","1","supratidal"
1286,2023-05-21 21:55:00,22.58,-18.14,7.16,"Old","1","supratidal"
1287,2023-05-21 22:10:00,22.58,-18.16,7.16,"Old","1","supratidal"
1288,2023-05-21 22:25:00,22.58,-18.16,7.16,"Old","1","supratidal"
1289,2023-05-21 22:40:00,22.58,-18.16,7.16,"Old","1","supratidal"
1290,2023-05-21 22:55:00,22.58,-18.16,7.16,"Old","1","supratidal"
1291,2023-05-21 23:10:00,22.58,-18.16,7.16,"Old","1","supratidal"
1292,2023-05-21 23:25:00,22.61,-18.16,7.16,"Old","1","supratidal"
1293,2023-05-21 23:40:00,22.61,-18.16,7.16,"Old","1","supratidal"
1294,2023-05-21 23:55:00,22.61,-18.17,7.16,"Old","1","supratidal"
1295,2023-05-22 00:10:00,22.61,-18.17,7.16,"Old","1","supratidal"
1296,2023-05-22 00:25:00,22.61,-18.17,7.16,"Old","1","supratidal"
1297,2023-05-22 00:40:00,22.61,-18.17,7.16,"Old","1","supratidal"
1298,2023-05-22 00:55:00,22.61,-18.19,7.16,"Old","1","supratidal"
1299,2023-05-22 01:10:00,22.61,-18.19,7.16,"Old","1","supratidal"
1300,2023-05-22 01:25:00,22.61,-18.19,7.16,"Old","1","supratidal"
1301,2023-05-22 01:40:00,22.61,-18.19,7.16,"Old","1","supratidal"
1302,2023-05-22 01:55:00,22.61,-18.2,7.16,"Old","1","supratidal"
1303,2023-05-22 02:10:00,22.61,-18.2,7.16,"Old","1","supratidal"
1304,2023-05-22 02:25:00,22.61,-18.22,7.16,"Old","1","supratidal"
1305,2023-05-22 02:40:00,22.61,-18.2,7.16,"Old","1","supratidal"
1306,2023-05-22 02:55:00,22.61,-18.22,7.16,"Old","1","supratidal"
1307,2023-05-22 03:10:00,22.61,-18.22,7.16,"Old","1","supratidal"
1308,2023-05-22 03:25:00,22.61,-18.22,7.16,"Old","1","supratidal"
1309,2023-05-22 03:40:00,22.63,-18.23,7.16,"Old","1","supratidal"
1310,2023-05-22 03:55:00,22.63,-18.23,7.16,"Old","1","supratidal"
1311,2023-05-22 04:10:00,22.63,-18.23,7.16,"Old","1","supratidal"
1312,2023-05-22 04:25:00,22.63,-18.23,7.16,"Old","1","supratidal"
1313,2023-05-22 04:40:00,22.63,-18.25,7.16,"Old","1","supratidal"
1314,2023-05-22 04:55:00,22.63,-18.25,7.16,"Old","1","supratidal"
1315,2023-05-22 05:10:00,22.63,-18.25,7.16,"Old","1","supratidal"
1316,2023-05-22 05:25:00,22.63,-18.25,7.16,"Old","1","supratidal"
1317,2023-05-22 05:40:00,22.63,-18.25,7.16,"Old","1","supratidal"
1318,2023-05-22 05:55:00,22.63,-18.27,7.16,"Old","1","supratidal"
1319,2023-05-22 06:10:00,22.63,-18.27,7.16,"Old","1","supratidal"
1320,2023-05-22 06:25:00,22.63,-18.27,7.16,"Old","1","supratidal"
1321,2023-05-22 06:40:00,22.63,-18.28,7.16,"Old","1","supratidal"
1322,2023-05-22 06:55:00,22.63,-18.27,7.16,"Old","1","supratidal"
1323,2023-05-22 07:10:00,22.63,-18.28,7.16,"Old","1","supratidal"
1324,2023-05-22 07:25:00,22.66,-18.28,7.16,"Old","1","supratidal"
1325,2023-05-22 07:40:00,22.66,-18.28,7.16,"Old","1","supratidal"
1326,2023-05-22 07:55:00,22.66,-18.3,7.16,"Old","1","supratidal"
1327,2023-05-22 08:10:00,22.66,-18.3,7.16,"Old","1","supratidal"
1328,2023-05-22 08:25:00,22.66,-18.3,7.16,"Old","1","supratidal"
1329,2023-05-22 08:40:00,22.66,-18.3,7.16,"Old","1","supratidal"
1330,2023-05-22 08:55:00,22.66,-18.31,7.16,"Old","1","supratidal"
1331,2023-05-22 09:10:00,22.66,-18.31,7.16,"Old","1","supratidal"
1332,2023-05-22 09:25:00,22.66,-18.31,7.16,"Old","1","supratidal"
1333,2023-05-22 09:40:00,22.66,-18.31,7.16,"Old","1","supratidal"
1334,2023-05-22 09:55:00,22.66,-18.33,7.16,"Old","1","supratidal"
1335,2023-05-22 10:10:00,22.66,-18.33,7.16,"Old","1","supratidal"
1336,2023-05-22 10:25:00,22.66,-18.34,7.16,"Old","1","supratidal"
1337,2023-05-22 10:40:00,22.66,-18.34,7.16,"Old","1","supratidal"
1338,2023-05-22 10:55:00,22.66,-18.34,7.16,"Old","1","supratidal"
1339,2023-05-22 11:10:00,22.68,-18.34,7.16,"Old","1","supratidal"
1340,2023-05-22 11:25:00,22.68,-18.36,7.16,"Old","1","supratidal"
1341,2023-05-22 11:40:00,22.68,-18.36,7.16,"Old","1","supratidal"
1342,2023-05-22 11:55:00,22.68,-18.36,7.16,"Old","1","supratidal"
1343,2023-05-22 12:10:00,22.68,-18.38,7.16,"Old","1","supratidal"
1344,2023-05-22 12:25:00,22.68,-18.38,7.16,"Old","1","supratidal"
1345,2023-05-22 12:40:00,22.68,-18.39,7.16,"Old","1","supratidal"
1346,2023-05-22 12:55:00,22.68,-18.39,7.16,"Old","1","supratidal"
1347,2023-05-22 13:10:00,22.68,-18.39,7.16,"Old","1","supratidal"
1348,2023-05-22 13:25:00,22.68,-18.39,7.16,"Old","1","supratidal"
1349,2023-05-22 13:40:00,22.68,-18.39,7.16,"Old","1","supratidal"
1350,2023-05-22 13:55:00,22.68,-18.41,7.16,"Old","1","supratidal"
1351,2023-05-22 14:10:00,22.68,-18.41,7.16,"Old","1","supratidal"
1352,2023-05-22 14:25:00,22.68,-18.41,7.16,"Old","1","supratidal"
1353,2023-05-22 14:40:00,22.68,-18.41,7.16,"Old","1","supratidal"
1354,2023-05-22 14:55:00,22.68,-18.42,7.16,"Old","1","supratidal"
1355,2023-05-22 15:10:00,22.68,-18.42,7.16,"Old","1","supratidal"
1356,2023-05-22 15:25:00,22.68,-18.42,7.16,"Old","1","supratidal"
1357,2023-05-22 15:40:00,22.68,-18.42,7.16,"Old","1","supratidal"
1358,2023-05-22 15:55:00,22.68,-18.42,7.16,"Old","1","supratidal"
1359,2023-05-22 16:10:00,22.68,-18.44,7.16,"Old","1","supratidal"
1360,2023-05-22 16:25:00,22.68,-18.44,7.16,"Old","1","supratidal"
1361,2023-05-22 16:40:00,22.68,-18.44,7.16,"Old","1","supratidal"
1362,2023-05-22 16:55:00,22.68,-18.44,7.16,"Old","1","supratidal"
1363,2023-05-22 17:10:00,22.68,-18.44,7.16,"Old","1","supratidal"
1364,2023-05-22 17:25:00,22.68,-18.45,7.16,"Old","1","supratidal"
1365,2023-05-22 17:40:00,22.68,-18.45,7.16,"Old","1","supratidal"
1366,2023-05-22 17:55:00,22.68,-18.45,7.16,"Old","1","supratidal"
1367,2023-05-22 18:10:00,22.68,-18.47,7.16,"Old","1","supratidal"
1368,2023-05-22 18:25:00,22.68,-18.47,7.16,"Old","1","supratidal"
1369,2023-05-22 18:40:00,22.68,-18.47,7.16,"Old","1","supratidal"
1370,2023-05-22 18:55:00,22.68,-18.47,7.16,"Old","1","supratidal"
1371,2023-05-22 19:10:00,22.68,-18.48,7.16,"Old","1","supratidal"
1372,2023-05-22 19:25:00,22.68,-18.48,7.16,"Old","1","supratidal"
1373,2023-05-22 19:40:00,22.68,-18.48,7.16,"Old","1","supratidal"
1374,2023-05-22 19:55:00,22.68,-18.48,7.16,"Old","1","supratidal"
1375,2023-05-22 20:10:00,22.68,-18.5,7.16,"Old","1","supratidal"
1376,2023-05-22 20:25:00,22.68,-18.5,7.16,"Old","1","supratidal"
1377,2023-05-22 20:40:00,22.68,-18.5,7.16,"Old","1","supratidal"
1378,2023-05-22 20:55:00,22.68,-18.52,7.16,"Old","1","supratidal"
1379,2023-05-22 21:10:00,22.68,-18.52,7.16,"Old","1","supratidal"
1380,2023-05-22 21:25:00,22.68,-18.52,7.16,"Old","1","supratidal"
