"sampleNo","DateTime","raw_EC","temp","adjusted_SpC","transect","plot","tidal"
407,2023-05-12 18:57:00,1317.4,21.04,1436.2,"Young","1","supratidal"
408,2023-05-12 19:12:00,1317.8,21.04,1436.6,"Young","1","supratidal"
409,2023-05-12 19:27:00,1318.2,21.05,1436.7,"Young","1","supratidal"
410,2023-05-12 19:42:00,1318.2,21.05,1436.7,"Young","1","supratidal"
411,2023-05-12 19:57:00,1317.8,21.07,1435.6,"Young","1","supratidal"
412,2023-05-12 20:12:00,1318.2,21.07,1436.1,"Young","1","supratidal"
413,2023-05-12 20:27:00,1317.4,21.07,1435.2,"Young","1","supratidal"
414,2023-05-12 20:42:00,1317.4,21.07,1435.2,"Young","1","supratidal"
415,2023-05-12 20:57:00,1316.9,21.07,1434.7,"Young","1","supratidal"
416,2023-05-12 21:12:00,1316.9,21.08,1434.3,"Young","1","supratidal"
417,2023-05-12 21:27:00,1316.5,21.08,1433.9,"Young","1","supratidal"
418,2023-05-12 21:42:00,1316.5,21.08,1433.9,"Young","1","supratidal"
419,2023-05-12 21:57:00,1316.1,21.08,1433.5,"Young","1","supratidal"
420,2023-05-12 22:12:00,1315.3,21.08,1432.6,"Young","1","supratidal"
421,2023-05-12 22:27:00,1315.3,21.08,1432.6,"Young","1","supratidal"
422,2023-05-12 22:42:00,1315.3,21.08,1432.6,"Young","1","supratidal"
423,2023-05-12 22:57:00,1314.8,21.09,1431.7,"Young","1","supratidal"
424,2023-05-12 23:12:00,1314.4,21.09,1431.3,"Young","1","supratidal"
425,2023-05-12 23:27:00,1314,21.09,1430.9,"Young","1","supratidal"
426,2023-05-12 23:42:00,1314,21.09,1430.9,"Young","1","supratidal"
427,2023-05-12 23:57:00,1313.6,21.09,1430.4,"Young","1","supratidal"
428,2023-05-13 00:12:00,1313.6,21.11,1429.8,"Young","1","supratidal"
429,2023-05-13 00:27:00,1313.6,21.11,1429.8,"Young","1","supratidal"
430,2023-05-13 00:42:00,1313.2,21.11,1429.3,"Young","1","supratidal"
431,2023-05-13 00:57:00,1312.4,21.11,1428.5,"Young","1","supratidal"
432,2023-05-13 01:12:00,1312.4,21.11,1428.5,"Young","1","supratidal"
433,2023-05-13 01:27:00,1311.9,21.12,1427.6,"Young","1","supratidal"
434,2023-05-13 01:42:00,1312.3,21.13,1427.7,"Young","1","supratidal"
435,2023-05-13 01:57:00,1311.5,21.12,1427.2,"Young","1","supratidal"
436,2023-05-13 02:12:00,1311.5,21.13,1426.9,"Young","1","supratidal"
437,2023-05-13 02:27:00,1311.1,21.13,1426.4,"Young","1","supratidal"
438,2023-05-13 02:42:00,1310.6,21.14,1425.6,"Young","1","supratidal"
439,2023-05-13 02:57:00,1310.2,21.14,1425.1,"Young","1","supratidal"
440,2023-05-13 03:12:00,1310.2,21.14,1425.1,"Young","1","supratidal"
441,2023-05-13 03:27:00,1309.8,21.14,1424.7,"Young","1","supratidal"
442,2023-05-13 03:42:00,1309.4,21.16,1423.6,"Young","1","supratidal"
443,2023-05-13 03:57:00,1308.6,21.16,1422.8,"Young","1","supratidal"
444,2023-05-13 04:12:00,1308.6,21.17,1422.4,"Young","1","supratidal"
445,2023-05-13 04:27:00,1308.1,21.17,1421.9,"Young","1","supratidal"
446,2023-05-13 04:42:00,1307.7,21.17,1421.5,"Young","1","supratidal"
447,2023-05-13 04:57:00,1307.3,21.18,1420.7,"Young","1","supratidal"
448,2023-05-13 05:12:00,1306.5,21.18,1419.8,"Young","1","supratidal"
449,2023-05-13 05:27:00,1306.5,21.18,1419.8,"Young","1","supratidal"
450,2023-05-13 05:42:00,1306.5,21.18,1419.8,"Young","1","supratidal"
451,2023-05-13 05:57:00,1306,21.2,1418.7,"Young","1","supratidal"
452,2023-05-13 06:12:00,1306,21.2,1418.7,"Young","1","supratidal"
453,2023-05-13 06:27:00,1306,21.2,1418.7,"Young","1","supratidal"
454,2023-05-13 06:42:00,1305.6,21.21,1417.9,"Young","1","supratidal"
455,2023-05-13 06:57:00,1306,21.21,1418.3,"Young","1","supratidal"
456,2023-05-13 07:12:00,1305.2,21.21,1417.5,"Young","1","supratidal"
457,2023-05-13 07:27:00,1304.8,21.21,1417,"Young","1","supratidal"
458,2023-05-13 07:42:00,1304.8,21.22,1416.7,"Young","1","supratidal"
459,2023-05-13 07:57:00,1304.8,21.22,1416.7,"Young","1","supratidal"
460,2023-05-13 08:12:00,1304.4,21.22,1416.3,"Young","1","supratidal"
461,2023-05-13 08:27:00,1304.3,21.23,1415.9,"Young","1","supratidal"
462,2023-05-13 08:42:00,1304.3,21.23,1415.9,"Young","1","supratidal"
463,2023-05-13 08:57:00,1304.3,21.23,1415.9,"Young","1","supratidal"
464,2023-05-13 09:12:00,1304.3,21.25,1415.2,"Young","1","supratidal"
465,2023-05-13 09:27:00,1304.3,21.25,1415.2,"Young","1","supratidal"
466,2023-05-13 09:42:00,1304.3,21.26,1414.9,"Young","1","supratidal"
467,2023-05-13 09:57:00,1304.3,21.26,1414.9,"Young","1","supratidal"
468,2023-05-13 10:12:00,1304.7,21.26,1415.4,"Young","1","supratidal"
469,2023-05-13 10:27:00,1304.3,21.26,1414.9,"Young","1","supratidal"
470,2023-05-13 10:42:00,1304.3,21.26,1414.9,"Young","1","supratidal"
471,2023-05-13 10:57:00,1304.3,21.26,1414.9,"Young","1","supratidal"
472,2023-05-13 11:12:00,1303.9,21.25,1414.8,"Young","1","supratidal"
473,2023-05-13 11:27:00,1303.9,21.25,1414.8,"Young","1","supratidal"
474,2023-05-13 11:42:00,1303.1,21.25,1413.9,"Young","1","supratidal"
475,2023-05-13 11:57:00,1303.1,21.23,1414.6,"Young","1","supratidal"
476,2023-05-13 12:12:00,1302.8,21.2,1415.2,"Young","1","supratidal"
477,2023-05-13 12:27:00,1302.8,21.18,1415.8,"Young","1","supratidal"
478,2023-05-13 12:42:00,1302.8,21.17,1416.1,"Young","1","supratidal"
479,2023-05-13 12:57:00,1307.6,21.23,1419.4,"Young","1","supratidal"
480,2023-05-13 13:12:00,1308.1,21.21,1420.6,"Young","1","supratidal"
481,2023-05-13 13:27:00,1313.1,21.18,1427,"Young","1","supratidal"
482,2023-05-13 13:42:00,1313.1,21.18,1427,"Young","1","supratidal"
483,2023-05-13 13:57:00,1316,21.17,1430.5,"Young","1","supratidal"
484,2023-05-13 14:12:00,1319.7,21.18,1434.2,"Young","1","supratidal"
485,2023-05-13 14:27:00,1326.7,21.18,1441.8,"Young","1","supratidal"
486,2023-05-13 14:42:00,1331.2,21.18,1446.7,"Young","1","supratidal"
487,2023-05-13 14:57:00,1334.1,21.2,1449.2,"Young","1","supratidal"
488,2023-05-13 15:12:00,1335.7,21.2,1450.9,"Young","1","supratidal"
489,2023-05-13 15:27:00,1336.9,21.21,1451.9,"Young","1","supratidal"
490,2023-05-13 15:42:00,1338.2,21.22,1453,"Young","1","supratidal"
491,2023-05-13 15:57:00,1339,21.22,1453.9,"Young","1","supratidal"
492,2023-05-13 16:12:00,1340.2,21.23,1454.8,"Young","1","supratidal"
493,2023-05-13 16:27:00,1340.6,21.25,1454.6,"Young","1","supratidal"
494,2023-05-13 16:42:00,1341,21.26,1454.7,"Young","1","supratidal"
495,2023-05-13 16:57:00,1341.8,21.27,1455.3,"Young","1","supratidal"
496,2023-05-13 17:12:00,1343,21.29,1455.9,"Young","1","supratidal"
497,2023-05-13 17:27:00,1343,21.3,1455.6,"Young","1","supratidal"
498,2023-05-13 17:42:00,1343.4,21.3,1456,"Young","1","supratidal"
499,2023-05-13 17:57:00,1343.8,21.31,1456.1,"Young","1","supratidal"
500,2023-05-13 18:12:00,1344.6,21.32,1456.7,"Young","1","supratidal"
501,2023-05-13 18:27:00,1344.2,21.32,1456.3,"Young","1","supratidal"
502,2023-05-13 18:42:00,1344.2,21.34,1455.6,"Young","1","supratidal"
503,2023-05-13 18:57:00,1344.6,21.34,1456,"Young","1","supratidal"
504,2023-05-13 19:12:00,1344.2,21.34,1455.6,"Young","1","supratidal"
505,2023-05-13 19:27:00,1345,21.34,1456.5,"Young","1","supratidal"
506,2023-05-13 19:42:00,1344.6,21.35,1455.7,"Young","1","supratidal"
507,2023-05-13 19:57:00,1344.6,21.35,1455.7,"Young","1","supratidal"
508,2023-05-13 20:12:00,1345,21.35,1456.1,"Young","1","supratidal"
509,2023-05-13 20:27:00,1345,21.35,1456.1,"Young","1","supratidal"
510,2023-05-13 20:42:00,1345,21.35,1456.1,"Young","1","supratidal"
511,2023-05-13 20:57:00,1345,21.35,1456.1,"Young","1","supratidal"
512,2023-05-13 21:12:00,1345,21.35,1456.1,"Young","1","supratidal"
513,2023-05-13 21:27:00,1345,21.35,1456.1,"Young","1","supratidal"
514,2023-05-13 21:42:00,1344.6,21.35,1455.7,"Young","1","supratidal"
515,2023-05-13 21:57:00,1345,21.35,1456.1,"Young","1","supratidal"
516,2023-05-13 22:12:00,1345,21.36,1455.8,"Young","1","supratidal"
517,2023-05-13 22:27:00,1344.6,21.36,1455.4,"Young","1","supratidal"
518,2023-05-13 22:42:00,1344.1,21.36,1454.8,"Young","1","supratidal"
519,2023-05-13 22:57:00,1344.6,21.36,1455.4,"Young","1","supratidal"
520,2023-05-13 23:12:00,1343.7,21.36,1454.4,"Young","1","supratidal"
521,2023-05-13 23:27:00,1343.3,21.38,1453.3,"Young","1","supratidal"
522,2023-05-13 23:42:00,1343.3,21.38,1453.3,"Young","1","supratidal"
523,2023-05-13 23:57:00,1342.9,21.38,1452.9,"Young","1","supratidal"
524,2023-05-14 00:12:00,1342.1,21.38,1452,"Young","1","supratidal"
525,2023-05-14 00:27:00,1341.6,21.38,1451.5,"Young","1","supratidal"
526,2023-05-14 00:42:00,1340.8,21.38,1450.6,"Young","1","supratidal"
527,2023-05-14 00:57:00,1340,21.38,1449.8,"Young","1","supratidal"
528,2023-05-14 01:12:00,1340,21.38,1449.8,"Young","1","supratidal"
529,2023-05-14 01:27:00,1338.8,21.38,1448.5,"Young","1","supratidal"
530,2023-05-14 01:42:00,1338.3,21.38,1447.9,"Young","1","supratidal"
531,2023-05-14 01:57:00,1337.9,21.39,1447.2,"Young","1","supratidal"
532,2023-05-14 02:12:00,1337.9,21.38,1447.5,"Young","1","supratidal"
533,2023-05-14 02:27:00,1337.5,21.39,1446.7,"Young","1","supratidal"
534,2023-05-14 02:42:00,1336.7,21.39,1445.9,"Young","1","supratidal"
535,2023-05-14 02:57:00,1336.3,21.39,1445.4,"Young","1","supratidal"
536,2023-05-14 03:12:00,1335.9,21.39,1445,"Young","1","supratidal"
537,2023-05-14 03:27:00,1335,21.4,1443.7,"Young","1","supratidal"
538,2023-05-14 03:42:00,1334.2,21.4,1442.8,"Young","1","supratidal"
539,2023-05-14 03:57:00,1333.4,21.4,1442,"Young","1","supratidal"
540,2023-05-14 04:12:00,1332.9,21.41,1441.1,"Young","1","supratidal"
541,2023-05-14 04:27:00,1331.7,21.41,1439.8,"Young","1","supratidal"
542,2023-05-14 04:42:00,1330.4,21.43,1437.8,"Young","1","supratidal"
543,2023-05-14 04:57:00,1329.2,21.43,1436.5,"Young","1","supratidal"
544,2023-05-14 05:12:00,1328.8,21.44,1435.7,"Young","1","supratidal"
545,2023-05-14 05:27:00,1327.5,21.44,1434.3,"Young","1","supratidal"
546,2023-05-14 05:42:00,1326.3,21.44,1433,"Young","1","supratidal"
547,2023-05-14 05:57:00,1325,21.45,1431.3,"Young","1","supratidal"
548,2023-05-14 06:12:00,1324.2,21.45,1430.4,"Young","1","supratidal"
549,2023-05-14 06:27:00,1323,21.45,1429.1,"Young","1","supratidal"
550,2023-05-14 06:42:00,1321.3,21.45,1427.3,"Young","1","supratidal"
551,2023-05-14 06:57:00,1320.9,21.47,1426.2,"Young","1","supratidal"
552,2023-05-14 07:12:00,1319.7,21.47,1424.9,"Young","1","supratidal"
553,2023-05-14 07:27:00,1319.3,21.47,1424.5,"Young","1","supratidal"
554,2023-05-14 07:42:00,1318,21.47,1423.1,"Young","1","supratidal"
555,2023-05-14 07:57:00,1317.6,21.48,1422.4,"Young","1","supratidal"
556,2023-05-14 08:12:00,1315.9,21.48,1420.5,"Young","1","supratidal"
557,2023-05-14 08:27:00,1315.1,21.48,1419.7,"Young","1","supratidal"
558,2023-05-14 08:42:00,1313.9,21.48,1418.4,"Young","1","supratidal"
559,2023-05-14 08:57:00,1312.2,21.48,1416.5,"Young","1","supratidal"
560,2023-05-14 09:12:00,1311,21.49,1414.9,"Young","1","supratidal"
561,2023-05-14 09:27:00,1308.9,21.49,1412.7,"Young","1","supratidal"
562,2023-05-14 09:42:00,1306.8,21.5,1410.1,"Young","1","supratidal"
563,2023-05-14 09:57:00,1305.2,21.49,1408.7,"Young","1","supratidal"
564,2023-05-14 10:12:00,1303.6,21.49,1406.9,"Young","1","supratidal"
565,2023-05-14 10:27:00,1301.9,21.5,1404.8,"Young","1","supratidal"
566,2023-05-14 10:42:00,1300.3,21.5,1403.1,"Young","1","supratidal"
567,2023-05-14 10:57:00,1299.4,21.5,1402.1,"Young","1","supratidal"
568,2023-05-14 11:12:00,1298.6,21.5,1401.2,"Young","1","supratidal"
569,2023-05-14 11:27:00,1297.4,21.5,1399.9,"Young","1","supratidal"
570,2023-05-14 11:42:00,1297,21.49,1399.8,"Young","1","supratidal"
571,2023-05-14 11:57:00,1296.2,21.49,1399,"Young","1","supratidal"
572,2023-05-14 12:12:00,1295.3,21.49,1398,"Young","1","supratidal"
573,2023-05-14 12:27:00,1294.9,21.49,1397.5,"Young","1","supratidal"
574,2023-05-14 12:42:00,1294.9,21.48,1397.9,"Young","1","supratidal"
575,2023-05-14 12:57:00,1294.9,21.48,1397.9,"Young","1","supratidal"
576,2023-05-14 13:12:00,1295,21.47,1398.3,"Young","1","supratidal"
577,2023-05-14 13:27:00,1295,21.47,1398.3,"Young","1","supratidal"
578,2023-05-14 13:42:00,1295.8,21.45,1399.8,"Young","1","supratidal"
579,2023-05-14 13:57:00,1297.9,21.44,1402.3,"Young","1","supratidal"
580,2023-05-14 14:12:00,1300.3,21.44,1404.9,"Young","1","supratidal"
581,2023-05-14 14:27:00,1302.4,21.44,1407.2,"Young","1","supratidal"
582,2023-05-14 14:42:00,1304.5,21.44,1409.5,"Young","1","supratidal"
583,2023-05-14 14:57:00,1305.7,21.44,1410.8,"Young","1","supratidal"
584,2023-05-14 15:12:00,1306.9,21.44,1412.1,"Young","1","supratidal"
585,2023-05-14 15:27:00,1308.2,21.45,1413.2,"Young","1","supratidal"
586,2023-05-14 15:42:00,1309,21.47,1413.4,"Young","1","supratidal"
587,2023-05-14 15:57:00,1309.8,21.47,1414.3,"Young","1","supratidal"
588,2023-05-14 16:12:00,1310.2,21.47,1414.7,"Young","1","supratidal"
589,2023-05-14 16:27:00,1310.6,21.48,1414.8,"Young","1","supratidal"
590,2023-05-14 16:42:00,1310.6,21.48,1414.8,"Young","1","supratidal"
591,2023-05-14 16:57:00,1310.6,21.48,1414.8,"Young","1","supratidal"
592,2023-05-14 17:12:00,1310.6,21.48,1414.8,"Young","1","supratidal"
593,2023-05-14 17:27:00,1310.6,21.49,1414.5,"Young","1","supratidal"
594,2023-05-14 17:42:00,1310.6,21.49,1414.5,"Young","1","supratidal"
595,2023-05-14 17:57:00,1310.6,21.49,1414.5,"Young","1","supratidal"
596,2023-05-14 18:12:00,1310.6,21.49,1414.5,"Young","1","supratidal"
597,2023-05-14 18:27:00,1309.7,21.49,1413.5,"Young","1","supratidal"
598,2023-05-14 18:42:00,1310.2,21.49,1414.1,"Young","1","supratidal"
599,2023-05-14 18:57:00,1310.6,21.49,1414.5,"Young","1","supratidal"
600,2023-05-14 19:12:00,1309.7,21.49,1413.5,"Young","1","supratidal"
601,2023-05-14 19:27:00,1310.1,21.5,1413.6,"Young","1","supratidal"
602,2023-05-14 19:42:00,1309.7,21.5,1413.2,"Young","1","supratidal"
603,2023-05-14 19:57:00,1309.3,21.49,1413.1,"Young","1","supratidal"
604,2023-05-14 20:12:00,1308.9,21.49,1412.7,"Young","1","supratidal"
605,2023-05-14 20:27:00,1308.9,21.5,1412.3,"Young","1","supratidal"
606,2023-05-14 20:42:00,1308.5,21.5,1411.9,"Young","1","supratidal"
607,2023-05-14 20:57:00,1307.7,21.5,1411.1,"Young","1","supratidal"
608,2023-05-14 21:12:00,1306.8,21.52,1409.5,"Young","1","supratidal"
609,2023-05-14 21:27:00,1306,21.52,1408.6,"Young","1","supratidal"
610,2023-05-14 21:42:00,1305.2,21.52,1407.7,"Young","1","supratidal"
611,2023-05-14 21:57:00,1304.8,21.52,1407.3,"Young","1","supratidal"
612,2023-05-14 22:12:00,1303.5,21.52,1405.9,"Young","1","supratidal"
613,2023-05-14 22:27:00,1303.1,21.53,1405.2,"Young","1","supratidal"
614,2023-05-14 22:42:00,1302.7,21.53,1404.7,"Young","1","supratidal"
615,2023-05-14 22:57:00,1301.5,21.53,1403.4,"Young","1","supratidal"
616,2023-05-14 23:12:00,1300.6,21.53,1402.5,"Young","1","supratidal"
617,2023-05-14 23:27:00,1299.4,21.53,1401.2,"Young","1","supratidal"
618,2023-05-14 23:42:00,1298.6,21.53,1400.3,"Young","1","supratidal"
619,2023-05-14 23:57:00,1298.1,21.54,1399.4,"Young","1","supratidal"
620,2023-05-15 00:12:00,1297.3,21.54,1398.6,"Young","1","supratidal"
621,2023-05-15 00:27:00,1296.9,21.54,1398.2,"Young","1","supratidal"
622,2023-05-15 00:42:00,1296.1,21.54,1397.3,"Young","1","supratidal"
623,2023-05-15 00:57:00,1295.7,21.54,1396.9,"Young","1","supratidal"
624,2023-05-15 01:12:00,1295.3,21.54,1396.4,"Young","1","supratidal"
625,2023-05-15 01:27:00,1294.9,21.54,1396,"Young","1","supratidal"
626,2023-05-15 01:42:00,1294.9,21.54,1396,"Young","1","supratidal"
627,2023-05-15 01:57:00,1294.9,21.54,1396,"Young","1","supratidal"
628,2023-05-15 02:12:00,1294.9,21.54,1396,"Young","1","supratidal"
629,2023-05-15 02:27:00,1294.4,21.54,1395.5,"Young","1","supratidal"
630,2023-05-15 02:42:00,1294.5,21.53,1395.9,"Young","1","supratidal"
631,2023-05-15 02:57:00,1294.9,21.54,1396,"Young","1","supratidal"
632,2023-05-15 03:12:00,1294.9,21.54,1396,"Young","1","supratidal"
633,2023-05-15 03:27:00,1295.3,21.54,1396.4,"Young","1","supratidal"
634,2023-05-15 03:42:00,1295.3,21.54,1396.4,"Young","1","supratidal"
635,2023-05-15 03:57:00,1295.3,21.54,1396.4,"Young","1","supratidal"
636,2023-05-15 04:12:00,1295.7,21.54,1396.9,"Young","1","supratidal"
637,2023-05-15 04:27:00,1296.1,21.54,1397.3,"Young","1","supratidal"
638,2023-05-15 04:42:00,1296.1,21.56,1396.7,"Young","1","supratidal"
639,2023-05-15 04:57:00,1296.5,21.57,1396.8,"Young","1","supratidal"
640,2023-05-15 05:12:00,1296.1,21.57,1396.4,"Young","1","supratidal"
641,2023-05-15 05:27:00,1296,21.58,1395.9,"Young","1","supratidal"
642,2023-05-15 05:42:00,1296,21.58,1395.9,"Young","1","supratidal"
643,2023-05-15 05:57:00,1296,21.59,1395.6,"Young","1","supratidal"
644,2023-05-15 06:12:00,1295.2,21.59,1394.8,"Young","1","supratidal"
645,2023-05-15 06:27:00,1295.2,21.61,1394.2,"Young","1","supratidal"
646,2023-05-15 06:42:00,1294.8,21.61,1393.7,"Young","1","supratidal"
647,2023-05-15 06:57:00,1294.4,21.61,1393.3,"Young","1","supratidal"
648,2023-05-15 07:12:00,1294.4,21.61,1393.3,"Young","1","supratidal"
649,2023-05-15 07:27:00,1293.9,21.62,1392.4,"Young","1","supratidal"
650,2023-05-15 07:42:00,1293.1,21.62,1391.6,"Young","1","supratidal"
651,2023-05-15 07:57:00,1293.1,21.63,1391.3,"Young","1","supratidal"
652,2023-05-15 08:12:00,1292.7,21.63,1390.8,"Young","1","supratidal"
653,2023-05-15 08:27:00,1291.8,21.63,1389.9,"Young","1","supratidal"
654,2023-05-15 08:42:00,1291.4,21.63,1389.4,"Young","1","supratidal"
655,2023-05-15 08:57:00,1291,21.65,1388.4,"Young","1","supratidal"
656,2023-05-15 09:12:00,1290.6,21.65,1388,"Young","1","supratidal"
657,2023-05-15 09:27:00,1290.6,21.65,1388,"Young","1","supratidal"
658,2023-05-15 09:42:00,1290.2,21.66,1387.2,"Young","1","supratidal"
659,2023-05-15 09:57:00,1289.8,21.66,1386.8,"Young","1","supratidal"
660,2023-05-15 10:12:00,1289.8,21.66,1386.8,"Young","1","supratidal"
661,2023-05-15 10:27:00,1289.3,21.66,1386.3,"Young","1","supratidal"
662,2023-05-15 10:42:00,1288.5,21.67,1385.1,"Young","1","supratidal"
663,2023-05-15 10:57:00,1288.1,21.67,1384.7,"Young","1","supratidal"
664,2023-05-15 11:12:00,1288.1,21.67,1384.7,"Young","1","supratidal"
665,2023-05-15 11:27:00,1288.1,21.67,1384.7,"Young","1","supratidal"
666,2023-05-15 11:42:00,1288.1,21.67,1384.7,"Young","1","supratidal"
667,2023-05-15 11:57:00,1288.1,21.67,1384.7,"Young","1","supratidal"
668,2023-05-15 12:12:00,1287.3,21.67,1383.8,"Young","1","supratidal"
669,2023-05-15 12:27:00,1287.3,21.68,1383.5,"Young","1","supratidal"
670,2023-05-15 12:42:00,1286.4,21.67,1382.8,"Young","1","supratidal"
671,2023-05-15 12:57:00,1286.4,21.68,1382.5,"Young","1","supratidal"
672,2023-05-15 13:12:00,1286,21.67,1382.4,"Young","1","supratidal"
673,2023-05-15 13:27:00,1285.6,21.68,1381.7,"Young","1","supratidal"
674,2023-05-15 13:42:00,1285.6,21.67,1382,"Young","1","supratidal"
675,2023-05-15 13:57:00,1284.8,21.67,1381.1,"Young","1","supratidal"
676,2023-05-15 14:12:00,1284.8,21.67,1381.1,"Young","1","supratidal"
677,2023-05-15 14:27:00,1284,21.67,1380.3,"Young","1","supratidal"
678,2023-05-15 14:42:00,1284,21.67,1380.3,"Young","1","supratidal"
679,2023-05-15 14:57:00,1284,21.67,1380.3,"Young","1","supratidal"
680,2023-05-15 15:12:00,1283.6,21.67,1379.8,"Young","1","supratidal"
681,2023-05-15 15:27:00,1283.2,21.67,1379.4,"Young","1","supratidal"
682,2023-05-15 15:42:00,1283.2,21.67,1379.4,"Young","1","supratidal"
683,2023-05-15 15:57:00,1283.2,21.67,1379.4,"Young","1","supratidal"
684,2023-05-15 16:12:00,1282.7,21.67,1378.9,"Young","1","supratidal"
685,2023-05-15 16:27:00,1282.3,21.67,1378.4,"Young","1","supratidal"
686,2023-05-15 16:42:00,1282.3,21.67,1378.4,"Young","1","supratidal"
687,2023-05-15 16:57:00,1281.5,21.67,1377.6,"Young","1","supratidal"
688,2023-05-15 17:12:00,1281.5,21.67,1377.6,"Young","1","supratidal"
689,2023-05-15 17:27:00,1281.5,21.67,1377.6,"Young","1","supratidal"
690,2023-05-15 17:42:00,1280.7,21.67,1376.7,"Young","1","supratidal"
691,2023-05-15 17:57:00,1280.7,21.67,1376.7,"Young","1","supratidal"
692,2023-05-15 18:12:00,1279.9,21.67,1375.9,"Young","1","supratidal"
693,2023-05-15 18:27:00,1279.9,21.67,1375.9,"Young","1","supratidal"
694,2023-05-15 18:42:00,1279,21.67,1374.9,"Young","1","supratidal"
695,2023-05-15 18:57:00,1278.2,21.67,1374,"Young","1","supratidal"
696,2023-05-15 19:12:00,1278.2,21.67,1374,"Young","1","supratidal"
697,2023-05-15 19:27:00,1277.4,21.67,1373.2,"Young","1","supratidal"
698,2023-05-15 19:42:00,1276.6,21.68,1372,"Young","1","supratidal"
699,2023-05-15 19:57:00,1276.1,21.68,1371.5,"Young","1","supratidal"
700,2023-05-15 20:12:00,1275.7,21.68,1371,"Young","1","supratidal"
701,2023-05-15 20:27:00,1274.5,21.68,1369.7,"Young","1","supratidal"
702,2023-05-15 20:42:00,1273.7,21.68,1368.9,"Young","1","supratidal"
703,2023-05-15 20:57:00,1273.3,21.7,1367.9,"Young","1","supratidal"
704,2023-05-15 21:12:00,1272.4,21.7,1366.9,"Young","1","supratidal"
705,2023-05-15 21:27:00,1271.6,21.7,1366,"Young","1","supratidal"
706,2023-05-15 21:42:00,1270,21.7,1364.3,"Young","1","supratidal"
707,2023-05-15 21:57:00,1269.1,21.7,1363.3,"Young","1","supratidal"
708,2023-05-15 22:12:00,1268.7,21.71,1362.6,"Young","1","supratidal"
709,2023-05-15 22:27:00,1267.1,21.71,1360.9,"Young","1","supratidal"
710,2023-05-15 22:42:00,1265.8,21.71,1359.5,"Young","1","supratidal"
711,2023-05-15 22:57:00,1265.4,21.72,1358.8,"Young","1","supratidal"
712,2023-05-15 23:12:00,1263.8,21.72,1357,"Young","1","supratidal"
713,2023-05-15 23:27:00,1262.9,21.72,1356.1,"Young","1","supratidal"
714,2023-05-15 23:42:00,1261.7,21.74,1354.2,"Young","1","supratidal"
715,2023-05-15 23:57:00,1260.5,21.74,1352.9,"Young","1","supratidal"
716,2023-05-16 00:12:00,1259.6,21.75,1351.6,"Young","1","supratidal"
717,2023-05-16 00:27:00,1258.8,21.75,1350.8,"Young","1","supratidal"
718,2023-05-16 00:42:00,1257.6,21.76,1349.2,"Young","1","supratidal"
719,2023-05-16 00:57:00,1256.3,21.76,1347.8,"Young","1","supratidal"
720,2023-05-16 01:12:00,1255.5,21.77,1346.6,"Young","1","supratidal"
721,2023-05-16 01:27:00,1254.7,21.77,1345.8,"Young","1","supratidal"
722,2023-05-16 01:42:00,1253.8,21.79,1344.2,"Young","1","supratidal"
723,2023-05-16 01:57:00,1252.6,21.79,1342.9,"Young","1","supratidal"
724,2023-05-16 02:12:00,1251.4,21.79,1341.7,"Young","1","supratidal"
725,2023-05-16 02:27:00,1250.9,21.8,1340.8,"Young","1","supratidal"
726,2023-05-16 02:42:00,1250.5,21.8,1340.4,"Young","1","supratidal"
727,2023-05-16 02:57:00,1249.7,21.8,1339.5,"Young","1","supratidal"
728,2023-05-16 03:12:00,1249.7,21.81,1339.2,"Young","1","supratidal"
729,2023-05-16 03:27:00,1249.7,21.81,1339.2,"Young","1","supratidal"
730,2023-05-16 03:42:00,1250.5,21.81,1340.1,"Young","1","supratidal"
731,2023-05-16 03:57:00,1250.9,21.8,1340.8,"Young","1","supratidal"
732,2023-05-16 04:12:00,1252.2,21.8,1342.2,"Young","1","supratidal"
733,2023-05-16 04:27:00,1253.8,21.81,1343.6,"Young","1","supratidal"
734,2023-05-16 04:42:00,1255.4,21.8,1345.6,"Young","1","supratidal"
735,2023-05-16 04:57:00,1257.5,21.81,1347.6,"Young","1","supratidal"
736,2023-05-16 05:12:00,1260.4,21.8,1351,"Young","1","supratidal"
737,2023-05-16 05:27:00,1262,21.83,1351.8,"Young","1","supratidal"
738,2023-05-16 05:42:00,1263.6,21.84,1353.2,"Young","1","supratidal"
739,2023-05-16 05:57:00,1265.3,21.84,1355.1,"Young","1","supratidal"
740,2023-05-16 06:12:00,1266.9,21.84,1356.8,"Young","1","supratidal"
741,2023-05-16 06:27:00,1268.1,21.85,1357.8,"Young","1","supratidal"
742,2023-05-16 06:42:00,1268.5,21.85,1358.2,"Young","1","supratidal"
743,2023-05-16 06:57:00,1269.3,21.86,1358.7,"Young","1","supratidal"
744,2023-05-16 07:12:00,1269.7,21.86,1359.2,"Young","1","supratidal"
745,2023-05-16 07:27:00,1270.1,21.88,1359,"Young","1","supratidal"
746,2023-05-16 07:42:00,1271,21.88,1360,"Young","1","supratidal"
747,2023-05-16 07:57:00,1270.9,21.89,1359.6,"Young","1","supratidal"
748,2023-05-16 08:12:00,1271.3,21.89,1360,"Young","1","supratidal"
749,2023-05-16 08:27:00,1271.3,21.9,1359.7,"Young","1","supratidal"
750,2023-05-16 08:42:00,1271.3,21.9,1359.7,"Young","1","supratidal"
